image_name,Imager_id,generation,sex,selection,replicate,sampling,trait,individual_id,length,repeat_measure
JK_350_M_S_2_R_T_7,JK,350,M,S,2,R,T,7,0.551,1
JK_350_M_S_2_R_T_8,JK,350,M,S,2,R,T,8,0.566,1
JK_350_M_S_2_R_T_9,JK,350,M,S,2,R,T,9,0.671,1
JK_350_M_S_2_R_T_10,JK,350,M,S,2,R,T,10,0.59,1
JK_350_M_S_2_R_T_11,JK,350,M,S,2,R,T,11,0.614,1
JK_350_M_S_2_R_T_12,JK,350,M,S,2,R,T,12,0.637,1
JK_350_M_S_2_R_T_13,JK,350,M,S,2,R,T,13,0.644,1
JK_350_M_S_2_R_T_14,JK,350,M,S,2,R,T,14,0.642,1
JK_350_M_S_2_R_T_15,JK,350,M,S,2,R,T,15,0.527,1
JK_350_M_S_2_R_T_16,JK,350,M,S,2,R,T,16,0.631,1
JK_350_M_S_2_R_T_17,JK,350,M,S,2,R,T,17,0.637,1
JK_350_M_S_2_R_T_18,JK,350,M,S,2,R,T,18,0.604,1
JK_350_M_S_2_R_T_19,JK,350,M,S,2,R,T,19,0.572,1
JK_350_M_S_2_R_T_20,JK,350,M,S,2,R,T,20,0.593,1
JK_350_M_S_1_S_L-F_1,JK,350,M,S,1,S,L-F,1,0.339,1
JK_350_M_S_1_S_L-Ti_1,JK,350,M,S,1,S,L-Ti,1,0.308,1
JK_350_M_S_1_S_L-Ta_1,JK,350,M,S,1,S,L-Ta,1,0.129,1
JK_350_M_S_1_S_L-F_2,JK,350,M,S,1,S,L-F,2,0.341,1
JK_350_M_S_1_S_L-Ti_2,JK,350,M,S,1,S,L-Ti,2,0.312,1
JK_350_M_S_1_S_L-Ta_2,JK,350,M,S,1,S,L-Ta,2,0.136,1
JK_350_M_S_1_S_L-F_3,JK,350,M,S,1,S,L-F,3,0.361,1
JK_350_M_S_1_S_L-Ti_3,JK,350,M,S,1,S,L-Ti,3,0.314,1
JK_350_M_S_1_S_L-Ta_3,JK,350,M,S,1,S,L-Ta,3,0.118,1
JK_350_M_S_1_S_L-F_4,JK,350,M,S,1,S,L-F,4,0.381,1
JK_350_M_S_1_S_L-Ti_4,JK,350,M,S,1,S,L-Ti,4,0.318,1
JK_350_M_S_1_S_L-Ta_4,JK,350,M,S,1,S,L-Ta,4,0.12,1
JK_350_M_S_1_S_L-F_5,JK,350,M,S,1,S,L-F,5,0.405,1
JK_350_M_S_1_S_L-Ti_5,JK,350,M,S,1,S,L-Ti,5,0.34,1
JK_350_M_S_1_S_L-Ta_5,JK,350,M,S,1,S,L-Ta,5,0.128,1
JK_350_M_S_1_S_L-F_6,JK,350,M,S,1,S,L-F,6,0.389,1
JK_350_M_S_1_S_L-Ti_6,JK,350,M,S,1,S,L-Ti,6,0.29,1
JK_350_M_S_1_S_L-Ta_6,JK,350,M,S,1,S,L-Ta,6,0.123,1
JK_350_M_S_1_S_L-F_7,JK,350,M,S,1,S,L-F,7,0.005,1
JK_350_M_S_1_S_L-Ti_7,JK,350,M,S,1,S,L-Ti,7,0.335,1
JK_350_M_S_1_S_L-Ta_7,JK,350,M,S,1,S,L-Ta,7,0.121,1
JK_350_M_S_1_S_L-F_8,JK,350,M,S,1,S,L-F,8,0.33,1
JK_350_M_S_1_S_L-Ti_8,JK,350,M,S,1,S,L-Ti,8,0.32,1
JK_350_M_S_1_S_L-Ta_8,JK,350,M,S,1,S,L-Ta,8,0.121,1
JK_350_M_S_1_S_L-F_9,JK,350,M,S,1,S,L-F,9,0.396,1
JK_350_M_S_1_S_L-Ti_9,JK,350,M,S,1,S,L-Ti,9,0.326,1
JK_350_M_S_1_S_L-Ta_9,JK,350,M,S,1,S,L-Ta,9,0.135,1
JK_350_M_S_1_S_L-F_10,JK,350,M,S,1,S,L-F,10,0.39,1
JK_350_M_S_1_S_L-Ti_10,JK,350,M,S,1,S,L-Ti,10,0.329,1
JK_350_M_S_1_S_L-Ta_10,JK,350,M,S,1,S,L-Ta,10,0.139,1
JK_350_M_S_1_S_L-F_11,JK,350,M,S,1,S,L-F,11,0.342,1
JK_350_M_S_1_S_L-Ti_11,JK,350,M,S,1,S,L-Ti,11,0.336,1
JK_350_M_S_1_S_L-Ta_11,JK,350,M,S,1,S,L-Ta,11,0.136,1
JK_350_M_S_1_S_L-F_12,JK,350,M,S,1,S,L-F,12,0.378,1
JK_350_M_S_1_S_L-Ti_12,JK,350,M,S,1,S,L-Ti,12,0.306,1
JK_350_M_S_1_S_L-Ta_12,JK,350,M,S,1,S,L-Ta,12,0.144,1
JK_350_M_S_1_S_L-F_13,JK,350,M,S,1,S,L-F,13,0.38,1
JK_350_M_S_1_S_L-Ti_13,JK,350,M,S,1,S,L-Ti,13,0.329,1
JK_350_M_S_1_S_L-Ta_13,JK,350,M,S,1,S,L-Ta,13,0.124,1
JK_350_M_S_1_S_L-F_14,JK,350,M,S,1,S,L-F,14,0.379,1
JK_350_M_S_1_S_L-Ti_14,JK,350,M,S,1,S,L-Ti,14,0.339,1
JK_350_M_S_1_S_L-Ta_14,JK,350,M,S,1,S,L-Ta,14,0.131,1
JK_350_M_S_1_S_L-F_15,JK,350,M,S,1,S,L-F,15,0.389,1
JK_350_M_S_1_S_L-Ti_15,JK,350,M,S,1,S,L-Ti,15,0.308,1
JK_350_M_S_1_S_L-Ta_15,JK,350,M,S,1,S,L-Ta,15,0.132,1
JK_350_M_S_1_S_L-F_16,JK,350,M,S,1,S,L-F,16,0.37,1
JK_350_M_S_1_S_L-Ti_16,JK,350,M,S,1,S,L-Ti,16,0.316,1
JK_350_M_S_1_S_L-Ta_16,JK,350,M,S,1,S,L-Ta,16,0.115,1
JK_350_M_S_1_S_L-F_17,JK,350,M,S,1,S,L-F,17,0.358,1
JK_350_M_S_1_S_L-Ti_17,JK,350,M,S,1,S,L-Ti,17,0.302,1
JK_350_M_S_1_S_L-Ta_17,JK,350,M,S,1,S,L-Ta,17,0.136,1
JK_350_M_S_1_S_L-F_18,JK,350,M,S,1,S,L-F,18,0.344,1
JK_350_M_S_1_S_L-Ti_18,JK,350,M,S,1,S,L-Ti,18,0.313,1
JK_350_M_S_1_S_L-Ta_18,JK,350,M,S,1,S,L-Ta,18,0.113,1
JK_350_M_S_1_S_L-F_19,JK,350,M,S,1,S,L-F,19,0.371,1
JK_350_M_S_1_S_L-Ti_19,JK,350,M,S,1,S,L-Ti,19,0.291,1
JK_350_M_S_1_S_L-Ta_19,JK,350,M,S,1,S,L-Ta,19,0.139,1
JK_350_M_S_1_S_L-F_20,JK,350,M,S,1,S,L-F,20,0.347,1
JK_350_M_S_1_S_L-Ti_20,JK,350,M,S,1,S,L-Ti,20,0.336,1
JK_350_M_S_1_S_L-Ta_20,JK,350,M,S,1,S,L-Ta,20,0.128,1
JK_350_M_S_1_S_T_1,JK,350,M,S,1,S,T,1,0.632,1
JK_350_M_S_1_S_T_2,JK,350,M,S,1,S,T,2,0.602,1
JK_350_M_S_1_S_T_3,JK,350,M,S,1,S,T,3,0.598,1
JK_350_M_S_1_S_T_4,JK,350,M,S,1,S,T,4,0.665,1
JK_350_M_S_1_S_T_5,JK,350,M,S,1,S,T,5,0.672,1
JK_350_M_S_1_S_T_6,JK,350,M,S,1,S,T,6,0.603,1
JK_350_M_S_1_S_T_7,JK,350,M,S,1,S,T,7,0.668,1
JK_350_M_S_1_S_T_8,JK,350,M,S,1,S,T,8,0.603,1
JK_350_M_S_1_S_T_9,JK,350,M,S,1,S,T,9,0.675,1
JK_350_M_S_1_S_T_10,JK,350,M,S,1,S,T,10,0.619,1
JK_350_M_S_1_S_T_11,JK,350,M,S,1,S,T,11,0.606,1
JK_350_M_S_1_S_T_12,JK,350,M,S,1,S,T,12,0.596,1
JK_350_M_S_1_S_T_13,JK,350,M,S,1,S,T,13,0.665,1
JK_350_M_S_1_S_T_14,JK,350,M,S,1,S,T,14,0.626,1
JK_350_M_S_1_S_T_15,JK,350,M,S,1,S,T,15,0.645,1
JK_350_M_S_1_S_T_16,JK,350,M,S,1,S,T,16,0.628,1
JK_350_M_S_1_S_T_17,JK,350,M,S,1,S,T,17,0.599,1
JK_350_M_S_1_S_T_18,JK,350,M,S,1,S,T,18,0.567,1
JK_350_M_S_1_S_T_19,JK,350,M,S,1,S,T,19,0.588,1
JK_350_M_S_1_S_T_20,JK,350,M,S,1,S,T,20,0.595,1
JK_350_M_S_2_S_L-F_1,JK,350,M,S,2,S,L-F,1,0.34,1
JK_350_M_S_2_S_L-Ti_1,JK,350,M,S,2,S,L-Ti,1,0.321,1
JK_350_M_S_2_S_L-Ta_1,JK,350,M,S,2,S,L-Ta,1,0.126,1
JK_350_M_S_2_S_L-F_2,JK,350,M,S,2,S,L-F,2,0.341,1
JK_350_M_S_2_S_L-Ti_2,JK,350,M,S,2,S,L-Ti,2,0.299,1
JK_350_M_S_2_S_L-Ta_2,JK,350,M,S,2,S,L-Ta,2,0.11,1
JK_350_M_S_2_S_L-F_3,JK,350,M,S,2,S,L-F,3,0.348,1
JK_350_M_S_2_S_L-Ti_3,JK,350,M,S,2,S,L-Ti,3,0.311,1
JK_350_M_S_2_S_L-Ta_3,JK,350,M,S,2,S,L-Ta,3,0.107,1
JK_350_M_S_2_S_L-F_4,JK,350,M,S,2,S,L-F,4,0.388,1
JK_350_M_S_2_S_L-Ti_4,JK,350,M,S,2,S,L-Ti,4,0.337,1
JK_350_M_S_2_S_L-Ta_4,JK,350,M,S,2,S,L-Ta,4,0.139,1
JK_350_M_S_2_S_L-F_5,JK,350,M,S,2,S,L-F,5,0.366,1
JK_350_M_S_2_S_L-Ti_5,JK,350,M,S,2,S,L-Ti,5,0.31,1
JK_350_M_S_2_S_L-Ta_5,JK,350,M,S,2,S,L-Ta,5,0.13,1
JK_350_M_S_2_S_L-F_6,JK,350,M,S,2,S,L-F,6,0.366,1
JK_350_M_S_2_S_L-Ti_6,JK,350,M,S,2,S,L-Ti,6,0.311,1
JK_350_M_S_2_S_L-Ta_6,JK,350,M,S,2,S,L-Ta,6,0.106,1
JK_350_M_S_2_S_L-F_7,JK,350,M,S,2,S,L-F,7,0.352,1
JK_350_M_S_2_S_L-Ti_7,JK,350,M,S,2,S,L-Ti,7,0.321,1
JK_350_M_S_2_S_L-Ta_7,JK,350,M,S,2,S,L-Ta,7,0.119,1
JK_350_M_S_2_S_L-F_8,JK,350,M,S,2,S,L-F,8,0.322,1
JK_350_M_S_2_S_L-Ti_8,JK,350,M,S,2,S,L-Ti,8,0.282,1
JK_350_M_S_2_S_L-Ta_8,JK,350,M,S,2,S,L-Ta,8,0.102,1
JK_350_M_S_2_S_L-F_9,JK,350,M,S,2,S,L-F,9,0.331,1
JK_350_M_S_2_S_L-Ti_9,JK,350,M,S,2,S,L-Ti,9,0.311,1
JK_350_M_S_2_S_L-Ta_9,JK,350,M,S,2,S,L-Ta,9,0.124,1
JK_350_M_S_2_S_L-F_10,JK,350,M,S,2,S,L-F,10,0.33,1
JK_350_M_S_2_S_L-Ti_10,JK,350,M,S,2,S,L-Ti,10,0.306,1
JK_350_M_S_2_S_L-Ta_10,JK,350,M,S,2,S,L-Ta,10,0.129,1
JK_350_M_S_2_S_L-F_11,JK,350,M,S,2,S,L-F,11,0.337,1
JK_350_M_S_2_S_L-Ti_11,JK,350,M,S,2,S,L-Ti,11,0.311,1
JK_350_M_S_2_S_L-Ta_11,JK,350,M,S,2,S,L-Ta,11,0.119,1
JK_350_M_S_2_S_L-F_12,JK,350,M,S,2,S,L-F,12,0.355,1
JK_350_M_S_2_S_L-Ti_12,JK,350,M,S,2,S,L-Ti,12,0.322,1
JK_350_M_S_2_S_L-Ta_12,JK,350,M,S,2,S,L-Ta,12,0.126,1
JK_350_M_S_2_S_L-F_13,JK,350,M,S,2,S,L-F,13,0.33,1
JK_350_M_S_2_S_L-Ti_13,JK,350,M,S,2,S,L-Ti,13,0.282,1
JK_350_M_S_2_S_L-Ta_13,JK,350,M,S,2,S,L-Ta,13,0.122,1
JK_350_M_S_2_S_L-F_14,JK,350,M,S,2,S,L-F,14,0.328,1
JK_350_M_S_2_S_L-Ti_14,JK,350,M,S,2,S,L-Ti,14,0.304,1
JK_350_M_S_2_S_L-Ta_14,JK,350,M,S,2,S,L-Ta,14,0.12,1
JK_350_M_S_2_S_L-F_15,JK,350,M,S,2,S,L-F,15,0.321,1
JK_350_M_S_2_S_L-Ti_15,JK,350,M,S,2,S,L-Ti,15,0.315,1
JK_350_M_S_2_S_L-Ta_15,JK,350,M,S,2,S,L-Ta,15,0.123,1
JK_350_M_S_2_S_L-F_16,JK,350,M,S,2,S,L-F,16,0.325,1
JK_350_M_S_2_S_L-Ti_16,JK,350,M,S,2,S,L-Ti,16,0.283,1
JK_350_M_S_2_S_L-Ta_16,JK,350,M,S,2,S,L-Ta,16,0.116,1
JK_350_M_S_2_S_L-F_17,JK,350,M,S,2,S,L-F,17,0.33,1
JK_350_M_S_2_S_L-Ti_17,JK,350,M,S,2,S,L-Ti,17,0.31,1
JK_350_M_S_2_S_L-Ta_17,JK,350,M,S,2,S,L-Ta,17,0.118,1
JK_350_M_S_2_S_L-F_18,JK,350,M,S,2,S,L-F,18,0.364,1
JK_350_M_S_2_S_L-Ti_18,JK,350,M,S,2,S,L-Ti,18,0.332,1
JK_350_M_S_2_S_L-Ta_18,JK,350,M,S,2,S,L-Ta,18,0.123,1
JK_350_M_S_2_S_L-F_19,JK,350,M,S,2,S,L-F,19,0.362,1
JK_350_M_S_2_S_L-Ti_19,JK,350,M,S,2,S,L-Ti,19,0.323,1
JK_350_M_S_2_S_L-Ta_19,JK,350,M,S,2,S,L-Ta,19,0.125,1
JK_350_M_S_2_S_L-F_20,JK,350,M,S,2,S,L-F,20,0.331,1
JK_350_M_S_2_S_L-Ti_20,JK,350,M,S,2,S,L-Ti,20,0.28,1
JK_350_M_S_2_S_L-Ta_20,JK,350,M,S,2,S,L-Ta,20,0.128,1
JK_350_M_S_2_S_T_1,JK,350,M,S,2,S,T,1,0.596,1
JK_350_M_S_2_S_T_2,JK,350,M,S,2,S,T,2,0.595,1
JK_350_M_S_2_S_T_3,JK,350,M,S,2,S,T,3,0.61,1
JK_350_M_S_2_S_T_4,JK,350,M,S,2,S,T,4,0.629,1
JK_350_M_S_2_S_T_5,JK,350,M,S,2,S,T,5,0.582,1
JK_350_M_S_2_S_T_6,JK,350,M,S,2,S,T,6,0.629,1
JK_350_M_S_2_S_T_7,JK,350,M,S,2,S,T,7,0.595,1
JK_350_M_S_2_S_T_8,JK,350,M,S,2,S,T,8,0.536,1
JK_350_M_S_2_S_T_9,JK,350,M,S,2,S,T,9,0.579,1
JK_350_M_S_2_S_T_10,JK,350,M,S,2,S,T,10,0.583,1
JK_350_M_S_2_S_T_11,JK,350,M,S,2,S,T,11,0.596,1
JK_350_M_S_2_S_T_12,JK,350,M,S,2,S,T,12,0.61,1
JK_350_M_S_2_S_T_13,JK,350,M,S,2,S,T,13,0.559,1
JK_350_M_S_2_S_T_14,JK,350,M,S,2,S,T,14,0.579,1
JK_350_M_S_2_S_T_15,JK,350,M,S,2,S,T,15,0.585,1
JK_350_M_S_2_S_T_16,JK,350,M,S,2,S,T,16,0.551,1
JK_350_M_S_2_S_T_17,JK,350,M,S,2,S,T,17,0.593,1
JK_350_M_S_2_S_T_18,JK,350,M,S,2,S,T,18,0.611,1
JK_350_M_S_2_S_T_19,JK,350,M,S,2,S,T,19,0.603,1
JK_350_M_S_2_S_T_20,JK,350,M,S,2,S,T,20,0.545,1
JK_350_F_E_1_R_L-F_1,JK,350,F,E,1,R,L-F,1,0.457,1
JK_350_F_E_1_R_L-Ti_1,JK,350,F,E,1,R,L-Ti,1,0.415,1
JK_350_F_E_1_R_L-Ta_1,JK,350,F,E,1,R,L-Ta,1,0.162,1
JK_350_F_E_1_R_L-F_2,JK,350,F,E,1,R,L-F,2,0.396,1
JK_350_F_E_1_R_L-Ti_2,JK,350,F,E,1,R,L-Ti,2,0.366,1
JK_350_F_E_1_R_L-Ta_2,JK,350,F,E,1,R,L-Ta,2,0.118,1
JK_350_F_E_1_R_L-F_3,JK,350,F,E,1,R,L-F,3,0.461,1
JK_350_F_E_1_R_L-Ti_3,JK,350,F,E,1,R,L-Ti,3,0.438,1
JK_350_F_E_1_R_L-Ta_3,JK,350,F,E,1,R,L-Ta,3,0.168,1
JK_350_F_E_1_R_L-F_4,JK,350,F,E,1,R,L-F,4,0.436,1
JK_350_F_E_1_R_L-Ti_4,JK,350,F,E,1,R,L-Ti,4,0.409,1
JK_350_F_E_1_R_L-Ta_4,JK,350,F,E,1,R,L-Ta,4,0.173,1
JK_350_F_E_1_R_L-F_5,JK,350,F,E,1,R,L-F,5,0.452,1
JK_350_F_E_1_R_L-Ti_5,JK,350,F,E,1,R,L-Ti,5,0.408,1
JK_350_F_E_1_R_L-Ta_5,JK,350,F,E,1,R,L-Ta,5,0.166,1
JK_350_F_E_1_R_L-F_6,JK,350,F,E,1,R,L-F,6,0.427,1
JK_350_F_E_1_R_L-Ti_6,JK,350,F,E,1,R,L-Ti,6,0.385,1
JK_350_F_E_1_R_L-Ta_6,JK,350,F,E,1,R,L-Ta,6,0.163,1
JK_350_F_E_1_R_L-F_7,JK,350,F,E,1,R,L-F,7,0.429,1
JK_350_F_E_1_R_L-Ti_7,JK,350,F,E,1,R,L-Ti,7,0.398,1
JK_350_F_E_1_R_L-Ta_7,JK,350,F,E,1,R,L-Ta,7,0.169,1
JK_350_F_E_1_R_L-F_8,JK,350,F,E,1,R,L-F,8,0.424,1
JK_350_F_E_1_R_L-Ti_8,JK,350,F,E,1,R,L-Ti,8,0.413,1
JK_350_F_E_1_R_L-Ta_8,JK,350,F,E,1,R,L-Ta,8,0.168,1
JK_350_F_E_1_R_L-F_9,JK,350,F,E,1,R,L-F,9,0.412,1
JK_350_F_E_1_R_L-Ti_9,JK,350,F,E,1,R,L-Ti,9,0.373,1
JK_350_F_E_1_R_L-Ta_9,JK,350,F,E,1,R,L-Ta,9,0.153,1
JK_350_F_E_1_R_L-F_10,JK,350,F,E,1,R,L-F,10,0.415,1
JK_350_F_E_1_R_L-Ti_10,JK,350,F,E,1,R,L-Ti,10,0.367,1
JK_350_F_E_1_R_L-Ta_10,JK,350,F,E,1,R,L-Ta,10,0.153,1
JK_350_F_E_1_R_L-F_11,JK,350,F,E,1,R,L-F,11,0.471,1
JK_350_F_E_1_R_L-Ti_11,JK,350,F,E,1,R,L-Ti,11,0.405,1
JK_350_F_E_1_R_L-Ta_11,JK,350,F,E,1,R,L-Ta,11,0.158,1
JK_350_F_E_1_R_L-F_12,JK,350,F,E,1,R,L-F,12,0.419,1
JK_350_F_E_1_R_L-Ti_12,JK,350,F,E,1,R,L-Ti,12,0.39,1
JK_350_F_E_1_R_L-Ta_12,JK,350,F,E,1,R,L-Ta,12,0.17,1
JK_350_F_E_1_R_L-F_13,JK,350,F,E,1,R,L-F,13,0.426,1
JK_350_F_E_1_R_L-Ti_13,JK,350,F,E,1,R,L-Ti,13,0.386,1
JK_350_F_E_1_R_L-Ta_13,JK,350,F,E,1,R,L-Ta,13,0.147,1
JK_350_F_E_1_R_L-F_14,JK,350,F,E,1,R,L-F,14,0.445,1
JK_350_F_E_1_R_L-Ti_14,JK,350,F,E,1,R,L-Ti,14,0.413,1
JK_350_F_E_1_R_L-Ta_14,JK,350,F,E,1,R,L-Ta,14,0.172,1
JK_350_F_E_1_R_L-F_15,JK,350,F,E,1,R,L-F,15,0.539,1
JK_350_F_E_1_R_L-Ti_15,JK,350,F,E,1,R,L-Ti,15,0.561,1
JK_350_F_E_1_R_L-Ta_15,JK,350,F,E,1,R,L-Ta,15,0.272,1
JK_350_F_E_1_R_L-F_16,JK,350,F,E,1,R,L-F,16,0.46,1
JK_350_F_E_1_R_L-Ti_16,JK,350,F,E,1,R,L-Ti,16,0.415,1
JK_350_F_E_1_R_L-Ta_16,JK,350,F,E,1,R,L-Ta,16,0.165,1
JK_350_F_E_1_R_L-F_17,JK,350,F,E,1,R,L-F,17,0.456,1
JK_350_F_E_1_R_L-Ti_17,JK,350,F,E,1,R,L-Ti,17,0.4,1
JK_350_F_E_1_R_L-Ta_17,JK,350,F,E,1,R,L-Ta,17,0.16,1
JK_350_F_E_1_R_L-F_18,JK,350,F,E,1,R,L-F,18,0.401,1
JK_350_F_E_1_R_L-Ti_18,JK,350,F,E,1,R,L-Ti,18,0.392,1
JK_350_F_E_1_R_L-Ta_18,JK,350,F,E,1,R,L-Ta,18,0.172,1
JK_350_F_E_1_R_L-F_19,JK,350,F,E,1,R,L-F,19,0.444,1
JK_350_F_E_1_R_L-Ti_19,JK,350,F,E,1,R,L-Ti,19,0.406,1
JK_350_F_E_1_R_L-Ta_19,JK,350,F,E,1,R,L-Ta,19,0.159,1
JK_350_F_E_1_R_L-F_20,JK,350,F,E,1,R,L-F,20,0.414,1
JK_350_F_E_1_R_L-Ti_20,JK,350,F,E,1,R,L-Ti,20,0.388,1
JK_350_F_E_1_R_L-Ta_20,JK,350,F,E,1,R,L-Ta,20,0.146,1
JK_350_F_E_1_R_T_1,JK,350,F,E,1,R,T,1,0.803,1
JK_350_F_E_1_R_T_2,JK,350,F,E,1,R,T,2,0.8,1
JK_350_F_E_1_R_T_3,JK,350,F,E,1,R,T,3,0.904,1
JK_350_F_E_1_R_T_4,JK,350,F,E,1,R,T,4,0.864,1
JK_350_F_E_1_R_T_5,JK,350,F,E,1,R,T,5,0.856,1
JK_350_F_E_1_R_T_6,JK,350,F,E,1,R,T,6,0.833,1
JK_350_F_E_1_R_T_7,JK,350,F,E,1,R,T,7,0.812,1
JK_350_F_E_1_R_T_8,JK,350,F,E,1,R,T,8,0.862,1
JK_350_F_E_1_R_T_9,JK,350,F,E,1,R,T,9,0.777,1
JK_350_F_E_1_R_T_10,JK,350,F,E,1,R,T,10,0.784,1
JK_350_F_E_1_R_T_11,JK,350,F,E,1,R,T,11,0.805,1
JK_350_F_E_1_R_T_12,JK,350,F,E,1,R,T,12,0.807,1
JK_350_F_E_1_R_T_13,JK,350,F,E,1,R,T,13,0.827,1
JK_350_F_E_1_R_T_14,JK,350,F,E,1,R,T,14,0.86,1
JK_350_F_E_1_R_T_15,JK,350,F,E,1,R,T,15,0.86,1
JK_350_F_E_1_R_T_16,JK,350,F,E,1,R,T,16,0.869,1
JK_350_F_E_1_R_T_17,JK,350,F,E,1,R,T,17,0.855,1
JK_350_F_E_1_R_T_18,JK,350,F,E,1,R,T,18,0.86,1
JK_350_F_E_1_R_T_19,JK,350,F,E,1,R,T,19,0.828,1
JK_350_F_E_1_R_T_20,JK,350,F,E,1,R,T,20,0.81,1
JK_350_F_E_2_R_L-F_1,JK,350,F,E,2,R,L-F,1,0.475,1
JK_350_F_E_2_R_L-Ti_1,JK,350,F,E,2,R,L-Ti,1,0.438,1
JK_350_F_E_2_R_L-Ta_1,JK,350,F,E,2,R,L-Ta,1,0.186,1
JK_350_F_E_2_R_L-F_2,JK,350,F,E,2,R,L-F,2,0.513,1
JK_350_F_E_2_R_L-Ti_2,JK,350,F,E,2,R,L-Ti,2,0.42,1
JK_350_F_E_2_R_L-Ta_2,JK,350,F,E,2,R,L-Ta,2,0.194,1
JK_350_F_E_2_R_L-F_3,JK,350,F,E,2,R,L-F,3,0.451,1
JK_350_F_E_2_R_L-Ti_3,JK,350,F,E,2,R,L-Ti,3,0.408,1
JK_350_F_E_2_R_L-Ta_3,JK,350,F,E,2,R,L-Ta,3,0.177,1
JK_350_F_E_2_R_L-F_4,JK,350,F,E,2,R,L-F,4,0.477,1
JK_350_F_E_2_R_L-Ti_4,JK,350,F,E,2,R,L-Ti,4,0.444,1
JK_350_F_E_2_R_L-Ta_4,JK,350,F,E,2,R,L-Ta,4,0.173,1
JK_350_F_E_2_R_L-F_5,JK,350,F,E,2,R,L-F,5,0.498,1
JK_350_F_E_2_R_L-Ti_5,JK,350,F,E,2,R,L-Ti,5,0.449,1
JK_350_F_E_2_R_L-Ta_5,JK,350,F,E,2,R,L-Ta,5,0.182,1
JK_350_F_E_2_R_L-F_6,JK,350,F,E,2,R,L-F,6,0.47,1
JK_350_F_E_2_R_L-Ti_6,JK,350,F,E,2,R,L-Ti,6,0.409,1
JK_350_F_E_2_R_L-Ta_6,JK,350,F,E,2,R,L-Ta,6,0.174,1
JK_350_F_E_2_R_L-F_7,JK,350,F,E,2,R,L-F,7,0.459,1
JK_350_F_E_2_R_L-Ti_7,JK,350,F,E,2,R,L-Ti,7,0.407,1
JK_350_F_E_2_R_L-Ta_7,JK,350,F,E,2,R,L-Ta,7,0.187,1
JK_350_F_E_2_R_L-F_8,JK,350,F,E,2,R,L-F,8,0.467,1
JK_350_F_E_2_R_L-Ti_8,JK,350,F,E,2,R,L-Ti,8,0.446,1
JK_350_F_E_2_R_L-Ta_8,JK,350,F,E,2,R,L-Ta,8,0.182,1
JK_350_F_E_2_R_L-F_9,JK,350,F,E,2,R,L-F,9,0.488,1
JK_350_F_E_2_R_L-Ti_9,JK,350,F,E,2,R,L-Ti,9,0.431,1
JK_350_F_E_2_R_L-Ta_9,JK,350,F,E,2,R,L-Ta,9,0.175,1
JK_350_F_E_2_R_L-F_10,JK,350,F,E,2,R,L-F,10,0.495,1
JK_350_F_E_2_R_L-Ti_10,JK,350,F,E,2,R,L-Ti,10,0.412,1
JK_350_F_E_2_R_L-Ta_10,JK,350,F,E,2,R,L-Ta,10,0.179,1
JK_350_F_E_2_R_L-F_11,JK,350,F,E,2,R,L-F,11,0.504,1
JK_350_F_E_2_R_L-Ti_11,JK,350,F,E,2,R,L-Ti,11,0.443,1
JK_350_F_E_2_R_L-Ta_11,JK,350,F,E,2,R,L-Ta,11,0.183,1
JK_350_F_E_2_R_L-F_12,JK,350,F,E,2,R,L-F,12,0.478,1
JK_350_F_E_2_R_L-Ti_12,JK,350,F,E,2,R,L-Ti,12,0.43,1
JK_350_F_E_2_R_L-Ta_12,JK,350,F,E,2,R,L-Ta,12,0.18,1
JK_350_F_E_2_R_L-F_13,JK,350,F,E,2,R,L-F,13,0.45,1
JK_350_F_E_2_R_L-Ti_13,JK,350,F,E,2,R,L-Ti,13,0.395,1
JK_350_F_E_2_R_L-Ta_13,JK,350,F,E,2,R,L-Ta,13,0.174,1
JK_350_F_E_2_R_L-F_14,JK,350,F,E,2,R,L-F,14,0.493,1
JK_350_F_E_2_R_L-Ti_14,JK,350,F,E,2,R,L-Ti,14,0.408,1
JK_350_F_E_2_R_L-Ta_14,JK,350,F,E,2,R,L-Ta,14,0.206,1
JK_350_F_E_2_R_L-F_15,JK,350,F,E,2,R,L-F,15,0.487,1
JK_350_F_E_2_R_L-Ti_15,JK,350,F,E,2,R,L-Ti,15,0.425,1
JK_350_F_E_2_R_L-Ta_15,JK,350,F,E,2,R,L-Ta,15,0.189,1
JK_350_F_E_2_R_L-F_16,JK,350,F,E,2,R,L-F,16,0.419,1
JK_350_F_E_2_R_L-Ti_16,JK,350,F,E,2,R,L-Ti,16,0.392,1
JK_350_F_E_2_R_L-Ta_16,JK,350,F,E,2,R,L-Ta,16,0.173,1
JK_350_F_E_2_R_L-F_17,JK,350,F,E,2,R,L-F,17,0.494,1
JK_350_F_E_2_R_L-Ti_17,JK,350,F,E,2,R,L-Ti,17,0.438,1
JK_350_F_E_2_R_L-Ta_17,JK,350,F,E,2,R,L-Ta,17,0.167,1
JK_350_F_E_2_R_L-F_18,JK,350,F,E,2,R,L-F,18,0.48,1
JK_350_F_E_2_R_L-Ti_18,JK,350,F,E,2,R,L-Ti,18,0.437,1
JK_350_F_E_2_R_L-Ta_18,JK,350,F,E,2,R,L-Ta,18,0.182,1
JK_350_F_E_2_R_L-F_19,JK,350,F,E,2,R,L-F,19,0.474,1
